id,suburb,state,postcode,latitude,longitude
6276,Maddingley,VIC,3340,-37.6837782,144.4089115
6277,Merrimu,VIC,3340,-37.6585786,144.4725244
6278,Parwan,VIC,3340,-37.716667,144.45
6279,Rowsley,VIC,3340,-37.7216385,144.376119
20805,Staughton Vale,VIC,3340,-37.8397,144.282
6280,Dales Creek,VIC,3341,-37.5236148,144.3016359
6281,Greendale,VIC,3341,-37.566944,144.316944
6282,Korobeit,VIC,3341,-37.5851686,144.3412497
6283,Myrniong,VIC,3341,-37.616667,144.333333
6284,Pentland Hills,VIC,3341,-37.6344134,144.3451301
6285,Ballan,VIC,3342,-37.6146129,144.2415697
6286,Beremboke,VIC,3342,-37.783333,144.25
6287,Blakeville,VIC,3342,-37.5008056,144.2105217
6288,Bunding,VIC,3342,-37.5452578,144.1744187
6289,Colbrook,VIC,3342,-37.5312432,144.2154229
6290,Durdidwarrah,VIC,3342,-37.8208027,144.1733553
6291,Fiskville,VIC,3342,-37.6682785,144.2019935
6292,Ingliston,VIC,3342,-37.6434828,144.2927596
6010,Mount Wallace,VIC,3342,-37.7539679,144.225878
6011,Gordon,VIC,3345,-37.5678296,144.1174856
6012,Alfredton,VIC,3350,-37.555,143.8
6013,Bakery Hill,VIC,3350,-37.563,143.866
6014,Ballarat,VIC,3350,-37.5691087,143.8563224
6015,Ballarat Central,VIC,3350,-37.5621587,143.8502556
6016,Ballarat East,VIC,3350,-37.5632,143.869
6017,Ballarat North,VIC,3350,-37.5397,143.8676
6018,Ballarat West,VIC,3350,-37.5691087,143.8563224
6019,Black Hill,VIC,3350,-37.5502577,143.875336
6020,Brown Hill,VIC,3350,-37.5495,143.9125
6021,Canadian,VIC,3350,-37.576,143.877
6022,Eureka,VIC,3350,-37.5648,143.8822
6023,Golden Point,VIC,3350,-37.574,143.868
6024,Invermay Park,VIC,3350,-37.5305636,143.8590384
6025,Lake Wendouree,VIC,3350,-37.549,143.847
20806,Lucas,VIC,3350,-37.553,143.771
6026,Mount Clear,VIC,3350,-37.602,143.868
6027,Mount Helen,VIC,3350,-37.6297878,143.8834861
6028,Mount Pleasant,VIC,3350,-37.581,143.853
6029,Nerrina,VIC,3350,-37.533,143.903
6030,Newington,VIC,3350,-37.5655288,143.8264533
6031,Redan,VIC,3350,-37.577,143.844
6032,Soldiers Hill,VIC,3350,-37.55,143.858
6033,Sovereign Hill,VIC,3350,-37.5747586,143.866045
6034,Berringa,VIC,3351,-37.7760414,143.6840179
6035,Bo Peep,VIC,3351,-37.5310454,143.6742331
6036,Cape Clear,VIC,3351,-37.7609792,143.6057911
6037,Carngham,VIC,3351,-37.5769958,143.5639019
6038,Chepstowe,VIC,3351,-37.6214122,143.505079
6039,Haddon,VIC,3351,-37.588333,143.699444
6040,Happy Valley,VIC,3351,-37.7138138,143.5936688
6041,Hillcrest,VIC,3351,-37.6155727,143.6339403
6042,Illabarook,VIC,3351,-37.8321891,143.6520525
6043,Lake Bolac,VIC,3351,-37.7112844,142.839973
6044,Mininera,VIC,3351,-37.5954916,142.9324641
6045,Mortchup,VIC,3351,-37.6185,143.505
6046,Mount Emu,VIC,3351,-37.6045017,143.4368657
6047,Nerrin Nerrin,VIC,3351,-37.7587774,143.0146656
6048,Newtown,VIC,3351,-37.6982548,143.6620414
6049,Nintingbool,VIC,3351,-37.6125783,143.7233581
6050,Piggoreet,VIC,3351,-37.7317637,143.6522212
6051,Pitfield,VIC,3351,-37.8299666,143.6146479
6052,Rokewood Junction,VIC,3351,-37.8388883,143.7157737
6053,Ross Creek,VIC,3351,-37.649799,143.7694626
6054,Scarsdale,VIC,3351,-37.678333,143.676111
6055,Smythes Creek,VIC,3351,-37.5941229,143.7694626
6056,Smythesdale,VIC,3351,-37.6333464,143.6887979
6057,Snake Valley,VIC,3351,-37.611944,143.584444
6058,Springdallah,VIC,3351,-37.7465869,143.6312323
6059,Staffordshire Reef,VIC,3351,-37.7452902,143.7053732
6060,Streatham,VIC,3351,-37.6869179,143.1021239
6061,Wallinduc,VIC,3351,-37.8634993,143.505079
6062,Westmere,VIC,3351,-37.6734248,142.9566117
6063,Addington,VIC,3352,-37.383333,143.683333
6064,Ballarat Roadside Delivery,VIC,3352,-37.5622,143.85
6065,Barkstead,VIC,3352,-37.4603542,144.0865809
6066,Blowhard,VIC,3352,-37.434517,143.7911684
6067,Bolwarrah,VIC,3352,-37.5207531,144.0830163
20807,Bonshaw,VIC,3352,-37.6035,143.816
6068,Brewster,VIC,3352,-37.5186998,143.5200413
6069,Bullarook,VIC,3352,-37.5295427,143.9988766
6070,Bungaree,VIC,3352,-37.557222,144.004444
6071,Bunkers Hill,VIC,3352,-37.5705876,143.7423389
6072,Burrumbeet,VIC,3352,-37.5093344,143.6783343
6073,Cambrian Hill,VIC,3352,-37.6438973,143.8183092
6074,Cardigan,VIC,3352,-37.538708,143.7457289
6075,Cardigan Village,VIC,3352,-37.517945,143.7084479
6076,Chapel Flat,VIC,3352,-37.4779898,143.8946145
6077,Clarendon,VIC,3352,-37.701411,143.9813542
6078,Claretown,VIC,3352,-37.5252597,144.0357785
6079,Clarkes Hill,VIC,3352,-37.4968556,143.9813542
6080,Corindhap,VIC,3352,-37.8704673,143.749458
6081,Dean,VIC,3352,-37.4489,143.996
6082,Dereel,VIC,3352,-37.8247291,143.7562257
6083,Dunnstown,VIC,3352,-37.5985239,143.9711539
6084,Durham Lead,VIC,3352,-37.6882095,143.8780526
6085,Enfield,VIC,3352,-37.7255403,143.803634
6086,Ercildoune,VIC,3352,-37.3982205,143.6360643
6087,Garibaldi,VIC,3352,-37.738899,143.8508908
6088,Glen Park,VIC,3352,-37.5033061,143.9355608
6089,Glenbrae,VIC,3352,-37.348341,143.56052
6090,Gong Gong,VIC,3352,-37.5480729,143.9351234
6091,Grenville,VIC,3352,-37.7680894,143.8597174
6092,Invermay,VIC,3352,-37.502394,143.8780526
6093,Lal Lal,VIC,3352,-37.6801093,144.0099222
6094,Lamplough,VIC,3352,-37.133333,143.5
6095,Langi Kal Kal,VIC,3352,-37.3355165,143.512844
6096,Learmonth,VIC,3352,-37.4221835,143.7120932
6097,Leigh Creek,VIC,3352,-37.5622875,143.9623147
6098,Lexton,VIC,3352,-37.2792586,143.5156517
6099,Magpie,VIC,3352,-37.6275666,143.8508908
6100,Millbrook,VIC,3352,-37.6239055,144.0685852
6101,Miners Rest,VIC,3352,-37.4717252,143.7911684
6102,Mitchell Park,VIC,3352,-37.5089391,143.7747951
6103,Mollongghip,VIC,3352,-37.4697126,144.0507661
6104,Mount Bolton,VIC,3352,-37.3721917,143.6955732
6105,Mount Egerton,VIC,3352,-37.616667,144.1
6106,Mount Mercer,VIC,3352,-37.8058431,143.864131
6107,Mount Mitchell,VIC,3352,-37.2805556,143.58
6108,Mount Rowan,VIC,3352,-37.5029337,143.8400287
6109,Napoleons,VIC,3352,-37.683333,143.833333
6110,Navigators,VIC,3352,-37.6172482,143.9269679
6111,Pootilla,VIC,3352,-37.526444,143.9595951
6112,Scotchmans Lead,VIC,3352,-37.6667,143.85
6113,Scotsburn,VIC,3352,-37.685556,143.938889
6114,Springbank,VIC,3352,-37.5235787,144.0575587
6115,Sulky,VIC,3352,-37.4602532,143.8508908
6116,Wallace,VIC,3352,-37.5608219,144.0575587
6117,Warrenheip,VIC,3352,-37.575,143.923
6118,Wattle Flat,VIC,3352,-37.48539,143.9487179
6119,Waubra,VIC,3352,-37.3629556,143.6400336
6120,Weatherboard,VIC,3352,-37.442239,143.6718599
6121,Werneth,VIC,3352,-37.9291695,143.6241243
6122,Windermere,VIC,3352,-37.5137,143.72
6123,Yendon,VIC,3352,-37.6445852,143.9650343
6124,Ballarat,VIC,3353,-37.5621587,143.8502556
6125,Bakery Hill,VIC,3354,-37.563,143.866
6126,Ballarat MC,VIC,3354,-37.5622,143.85
6127,Lake Gardens,VIC,3355,-37.546,143.82
6128,Mitchell Park,VIC,3355,-37.5089391,143.7747951
6129,Wendouree,VIC,3355,-37.532,143.823
6130,Wendouree Village,VIC,3355,-37.532,143.823
6131,Bonshaw,VIC,3356,-37.6034859,143.8155947
6132,Delacombe,VIC,3356,-37.589,143.814
6133,Sebastopol,VIC,3356,-37.585278,143.839444
6134,Buninyong,VIC,3357,-37.6521937,143.8943543
6135,Scotsmans Lead,VIC,3357,-37.6667,143.85
6136,Yarrowee,VIC,3357,-37.8405,143.925
20808,Winter Valley,VIC,3358,-37.4713,144.785
20809,Happy Valley,VIC,3360,-37.7138,143.594
6137,Linton,VIC,3360,-37.683333,143.566667
6138,Mannibadar,VIC,3360,-37.767102,143.5551093
6139,Pittong,VIC,3360,-37.6760324,143.4476526
6140,Willowvale,VIC,3360,-37.8741173,143.4591343
6141,Bradvale,VIC,3361,-37.7902778,143.3127046
6142,Carranballac,VIC,3361,-37.7039692,143.1887679
6143,Skipton,VIC,3361,-37.6847168,143.3643289
6144,Creswick,VIC,3363,-37.4241222,143.8912368
6145,Creswick North,VIC,3363,-37.3877647,143.8838257
20810,Dean,VIC,3363,-37.4488929,143.9956369
6146,Glendaruel,VIC,3363,-37.343607,143.7314922
6147,Langdons Hill,VIC,3363,-37.4142092,144.0687916
6148,Mount Beckworth,VIC,3363,-37.3024721,143.6884592
6149,Tourello,VIC,3363,-37.3534387,143.7765841
5867,Allendale,VIC,3364,-37.366667,143.933333
5868,Ascot,VIC,3364,-37.399,143.803
5869,Bald Hills,VIC,3364,-37.4432837,143.8291682
20811,Barkstead,VIC,3364,-37.4604,144.087
5870,Blampied,VIC,3364,-37.366667,144.05
5871,Broomfield,VIC,3364,-37.3862675,143.905224
5872,Cabbage Tree,VIC,3364,-37.4533589,143.9012537
5873,Campbelltown,VIC,3364,-37.2154796,143.945319
5874,Coghills Creek,VIC,3364,-37.381445,143.7546247
20812,Glendonald,VIC,3364,-37.3509,143.842
5875,Glendonnell,VIC,3364,-37.3509401,143.8420366
20813,Joyces Creek,VIC,3364,-37.0991,143.988
5876,Kingston,VIC,3364,-37.366667,143.95
5877,Kooroocheang,VIC,3364,-37.2916777,144.0228493
5878,Lawrence,VIC,3364,-37.3194672,143.9041854
5879,Mount Prospect,VIC,3364,-37.3872207,144.0553596
5880,Newlyn,VIC,3364,-37.416944,143.983056
5881,Newlyn North,VIC,3364,-37.3926739,144.0031194
5882,Rocklyn,VIC,3364,-37.4258647,144.0296538
5883,Smeaton,VIC,3364,-37.333333,143.95
5884,Smokey Town,VIC,3364,-37.398,143.919
20814,Smokeytown,VIC,3364,-37.3980354,143.9188132
5885,Springmount,VIC,3364,-37.4130869,143.9351234
5886,Strathlea,VIC,3364,-37.1511337,143.968434
5887,Ullina,VIC,3364,-37.2834,143.89
5888,Werona,VIC,3364,-37.2586375,144.0419036
5889,Clunes,VIC,3370,-37.296,143.786
5890,Glengower,VIC,3370,-37.2201326,143.9028461
5891,Mount Cameron,VIC,3370,-37.20832,143.826114
20815,Ullina,VIC,3370,-37.2834467,143.8895993
5892,Amherst,VIC,3371,-37.1560117,143.6655871
5893,Burnbank,VIC,3371,-37.2340916,143.608978
5894,Caralulup,VIC,3371,-37.1966231,143.638027
5895,Dunach,VIC,3371,-37.2213851,143.7332293
5896,Evansford,VIC,3371,-37.2395714,143.6249259
5897,Lillicur,VIC,3371,-37.169661,143.6285036
5898,Mount Glasgow,VIC,3371,-37.205975,143.7640371
20816,Red Lion,VIC,3371,-37.1676,143.749
5899,Stony Creek,VIC,3371,-37.2257726,143.6881204
5900,Talbot,VIC,3371,-37.166667,143.7
5901,Beaufort,VIC,3373,-37.4228524,143.3703651
5902,Chute,VIC,3373,-37.3385903,143.3868959
5903,Cross Roads,VIC,3373,-37.5012181,143.2287385
5904,Lake Goldsmith,VIC,3373,-37.5449406,143.3765037
5905,Lake Wongan,VIC,3373,-37.57943,143.1504998
5906,Main Lead,VIC,3373,-37.383719,143.3744131
5907,Mena Park,VIC,3373,-37.5237978,143.4951529
5908,Nerring,VIC,3373,-37.4979997,143.4459973
5909,Raglan,VIC,3373,-37.3590952,143.3332684
5910,Shirley,VIC,3373,-37.4370494,143.3048546
5911,Stockyard Hill,VIC,3373,-37.5068227,143.2833857
5912,Stoneleigh,VIC,3373,-37.5993616,143.2170396
5913,Trawalla,VIC,3373,-37.4402267,143.4498966
5914,Waterloo,VIC,3373,-37.3605915,143.4159179
40,Great Western,VIC,3374,-37.1597,142.896
5915,Ballyrogan,VIC,3375,-37.4490043,143.1288947
5916,Bayindeen,VIC,3375,-37.3087622,143.1583326
5917,Buangor,VIC,3375,-37.3759756,143.1581525
5918,Middle Creek,VIC,3375,-37.3971343,143.2352199
5919,Amphitheatre,VIC,3377,-37.1878,143.468
5920,Ararat,VIC,3377,-37.2846464,142.9316441
5921,Ararat East,VIC,3377,-37.2846,142.932
5922,Armstrong,VIC,3377,-37.2112639,142.8734706
5923,Ben Nevis,VIC,3377,-37.2283,143.201
20817,Bulgana,VIC,3377,-37.142,142.997
5924,Cathcart,VIC,3377,-37.2951571,142.8873059
5925,Crowlands,VIC,3377,-37.1498396,143.1093525
5926,Denicull Creek,VIC,3377,-37.3538415,142.966476
5927,Dobie,VIC,3377,-37.3305233,143.0079518
5928,Dunneworthy,VIC,3377,-37.2,143.066667
5929,Eversley,VIC,3377,-37.1884876,143.1759819
5930,Great Western,VIC,3377,-37.15,142.85
5931,Jallukur,VIC,3377,-37.2419,142.698
5932,Langi Logan,VIC,3377,-37.3716628,142.9334701
5933,Maroona,VIC,3377,-37.4576097,142.8557149
5934,Mount Cole,VIC,3377,-37.2549172,143.1817858
5935,Mount Cole Creek,VIC,3377,-37.2049491,143.1038499
5936,Mount Lonarch,VIC,3377,-37.2709,143.378
5937,Moyston,VIC,3377,-37.3171971,142.7587443
5938,Norval,VIC,3377,-37.2531884,142.8717953
5939,Rhymney,VIC,3377,-37.2022518,142.776705
5940,Rocky Point,VIC,3377,-37.3411016,142.8473411
5941,Rossbridge,VIC,3377,-37.4852387,142.8476761
20818,Shays Flat,VIC,3377,-37.0488,143.099
5942,Warrak,VIC,3377,-37.2664718,143.147726
5943,Tatyoon,VIC,3378,-37.5375885,142.9120121
5944,Yalla-Y-Poora,VIC,3378,-37.5305453,143.1265473
5945,Berrambool,VIC,3379,-36.8798,149.909
5946,Bornes Hill,VIC,3379,-37.5848686,142.581128
5947,Chatsworth,VIC,3379,-37.875012,142.6202813
5948,Mafeking,VIC,3379,-37.4054803,142.6429883
5949,Stavely,VIC,3379,-37.6528076,142.636565
5950,Watgania,VIC,3379,-37.4171,142.616
5951,Wickliffe,VIC,3379,-37.6762507,142.7075582
5952,Willaura,VIC,3379,-37.5422738,142.7368981
5953,Willaura North,VIC,3379,-37.3658006,142.7720207
5954,Bellellen,VIC,3380,-37.1263346,142.6824015
5955,Bridge Inn,VIC,3380,-37.0517769,142.7777088
5956,Mokepilly,VIC,3380,-37.0975476,142.6229598
5957,Stawell,VIC,3380,-37.0517769,142.7777088
5958,Stawell West,VIC,3380,-37.0657005,142.7713287
5959,Winjallok,VIC,3380,-36.8096038,143.1897372
5960,Barkly,VIC,3381,-36.9453536,143.2210793
20819,Bellellen,VIC,3381,-37.1263,142.682
5961,Bellfield,VIC,3381,-37.2249895,142.4893306
20820,Black Range,VIC,3381,-37.1415,142.802
5962,Bolangum,VIC,3381,-36.7216988,142.9935072
5963,Callawadda,VIC,3381,-36.8193211,142.8105079
5964,Campbells Bridge,VIC,3381,-36.9183936,142.7833974
5965,Concongella,VIC,3381,-37.0371132,142.8185427
5966,Deep Lead,VIC,3381,-36.9973752,142.6988565
5967,Fyans Creek,VIC,3381,-37.0972483,142.559209
5968,Germania,VIC,3381,-37.1716807,142.5745556
5969,Greens Creek,VIC,3381,-36.9914497,142.8844298
5970,Halls Gap,VIC,3381,-37.1467982,142.5235245
5971,Illawarra,VIC,3381,-37.0507405,142.6941054
5972,Joel Joel,VIC,3381,-37.0112693,143.0005674
5973,Joel South,VIC,3381,-37.052388,143.043542
5974,Kanya,VIC,3381,-36.7822896,142.997717
5975,Lake Fyans,VIC,3381,-37.1489308,142.6423203
5976,Lake Lonsdale,VIC,3381,-37.0406989,142.6296304
5977,Lubeck,VIC,3381,-36.78179,142.51819
20821,Mokepilly,VIC,3381,-37.0975,142.623
5978,Morrl Morrl,VIC,3381,-36.8592194,142.9345285
20822,Mount Dryden,VIC,3381,-37.0564,142.546
5979,Paradise,VIC,3381,-36.9453536,143.2210793
5980,Pomonal,VIC,3381,-37.192222,142.608889
5981,Rostron,VIC,3381,-36.7831782,143.1798234
5982,Wal Wal,VIC,3381,-36.7625152,142.7144956
5983,Wallaloo,VIC,3381,-36.7549828,142.8215559
5984,Wallaloo East,VIC,3381,-36.7864641,142.9066485
20823,Barkly,VIC,3384,-36.9454,143.221
20824,Concongella,VIC,3384,-37.0371,142.819
5985,Frenchmans,VIC,3384,-36.9948297,143.1934791
20825,Joel Joel,VIC,3384,-37.0113,143.001
20826,Joel South,VIC,3384,-37.0524,143.044
5986,Landsborough,VIC,3384,-37.0084966,143.1336987
5987,Landsborough West,VIC,3384,-37.0165724,143.0569768
5988,Navarre,VIC,3384,-36.9001275,143.1134295
5989,Shays Flat,VIC,3384,-37.0488452,143.0994844
20827,Tulkara,VIC,3384,-36.9559,143.035
5990,Wattle Creek,VIC,3384,-36.9600019,143.123011
5991,Dadswells Bridge,VIC,3385,-36.915833,142.511111
20828,Deep Lead,VIC,3385,-36.9974,142.699
5992,Glenorchy,VIC,3385,-36.904436,142.6610422
5993,Ledcourt,VIC,3385,-36.9988105,142.5582083
20829,Lubeck,VIC,3385,-36.7818,142.518
5994,Riachella,VIC,3385,-36.8392195,142.6790085
20830,Roses Gap,VIC,3385,-36.9626,142.451
20831,Wal Wal,VIC,3385,-36.7625,142.714
20832,Bolangum,VIC,3387,-36.7217,142.994
20833,Callawadda,VIC,3387,-36.8193,142.811
20834,Campbells Bridge,VIC,3387,-36.9184,142.783
20835,Germania,VIC,3387,-36.9858,142.777
20836,Greens Creek,VIC,3387,-36.9914,142.884
20837,Kanya,VIC,3387,-36.7823,142.998
5995,Marnoo,VIC,3387,-36.6707129,142.8717953
20838,Marnoo West,VIC,3387,-36.712,142.804
20839,Morrl Morrl,VIC,3387,-36.8592,142.935
20840,Wallaloo,VIC,3387,-36.755,142.822
20841,Wallaloo East,VIC,3387,-36.7865,142.907
5996,Banyena,VIC,3388,-36.6112868,142.8590647
5997,Rupanyup,VIC,3388,-36.6304407,142.6310313
5998,Kewell,VIC,3390,-36.469398,142.3989371
5999,Murtoa,VIC,3390,-36.6144503,142.4698649
6000,Brim,VIC,3391,-36.0562538,142.4252353
20842,Boolite,VIC,3392,-36.3422,142.666
6001,Minyip,VIC,3392,-36.4577308,142.5942441
6002,Sheep Hills,VIC,3392,-36.3399974,142.5275256
6003,Ailsa,VIC,3393,-36.3314292,142.3613812
6004,Angip,VIC,3393,-36.103026,142.229857
6005,Aubrey,VIC,3393,-36.259206,142.2361379
6006,Bangerang,VIC,3393,-36.1907317,142.5333024
6007,Cannum,VIC,3393,-36.2862041,142.222762
6008,Crymelon,VIC,3393,-36.1542452,142.2686813
6009,Kellalac,VIC,3393,-36.3911966,142.3763086
5723,Lah,VIC,3393,-36.1183472,142.3896186
5724,Warracknabeal,VIC,3393,-36.252755,142.3919552
5725,Wilkur,VIC,3393,-36.097631,142.680171
5726,Willenabrina,VIC,3393,-36.0176226,142.2097632
5727,Beulah,VIC,3395,-35.938056,142.42
5728,Kenmare,VIC,3395,-35.9098771,142.1737382
20843,Reedy Dam,VIC,3395,-35.9408,142.638
20844,Rosebery,VIC,3395,-35.8349,142.422
5729,Hopetoun,VIC,3396,-35.7360202,142.318772
5730,Hopevale,VIC,3396,-35.808189,142.239395
5731,Yarto,VIC,3396,-35.498482,142.271805
5732,Jung,VIC,3399,-36.6289,142.336
5733,Longerenong,VIC,3399,-36.6813,142.351
5734,Brimpaen,VIC,3400,-37.0255,142.206
5735,Horsham,VIC,3400,-36.7204107,142.1806128
5736,Horsham West,VIC,3400,-36.73657,142.2098067
5737,St Helens Plains,VIC,3400,-36.8109,142.456
5738,Wartook,VIC,3400,-36.7204,142.181
5739,Wonwondah East,VIC,3400,-36.7204,142.181
5740,Wonwondah South,VIC,3400,-36.7204,142.181
5741,Blackheath,VIC,3401,-36.4877414,142.3244986
20845,Brimpaen,VIC,3401,-37.0254527,142.2064967
5742,Bungalally,VIC,3401,-36.8027444,142.2822128
5743,Cherrypool,VIC,3401,-37.1332658,142.1673332
5744,Clear Lake,VIC,3401,-36.9182,141.883
5745,Connangorach,VIC,3401,-36.9609,142.024
5746,Dahlen,VIC,3401,-36.6467,142.144
5747,Dooen,VIC,3401,-36.6852722,142.2375085
5748,Douglas,VIC,3401,-37.0419,141.741
5749,Drung,VIC,3401,-36.7468786,142.2961114
5750,Green Lake,VIC,3401,-36.7936,142.294
5751,Gymbowen,VIC,3401,-36.7259438,141.5620039
5752,Haven,VIC,3401,-36.75,142.183333
5753,Horsham,VIC,3401,-36.7188618,142.1962316
5754,Jallumba,VIC,3401,-36.9311,141.947
5755,Jilpanger,VIC,3401,-36.9317,141.665
20846,Jung,VIC,3401,-36.6288597,142.3363938
5756,Kalkee,VIC,3401,-36.6058625,142.2583468
5757,Kanagulk,VIC,3401,-37.1708998,141.8090951
5758,Karnak,VIC,3401,-36.8387468,141.5067129
5759,Laharum,VIC,3401,-36.9806285,142.2931785
20847,Longerenong,VIC,3401,-36.681282,142.3510265
5760,Lower Norton,VIC,3401,-36.8042581,142.0355956
5761,McKenzie Creek,VIC,3401,-36.7816741,142.1638346
5762,Miga Lake,VIC,3401,-36.88,141.647
5763,Mitre,VIC,3401,-36.6599,141.694
5764,Mockinya,VIC,3401,-36.9424388,142.1517138
5765,Murra Warra,VIC,3401,-36.4820399,142.2244577
5766,Noradjuha,VIC,3401,-36.84,141.972
5767,Nurcoung,VIC,3401,-36.6770462,141.6419409
5768,Nurrabiel,VIC,3401,-36.9392697,142.0430608
5769,Pimpinio,VIC,3401,-36.583333,142.116667
5770,Quantong,VIC,3401,-36.7580965,142.0555986
5771,Remlaw,VIC,3401,-36.7134,142.116
5772,Riverside,VIC,3401,-36.7255562,142.2443444
5773,Rocklands,VIC,3401,-37.3144035,142.0841319
24016,Rocklands,VIC,3401,-36.4877414,142.3244986
20848,St Helens Plains,VIC,3401,-36.8109299,142.4555403
5774,Telangatuk East,VIC,3401,-37.1005419,141.9662845
5775,Tooan,VIC,3401,-36.8013,141.805
5776,Toolondo,VIC,3401,-36.9891122,141.9401606
5777,Vectis,VIC,3401,-36.7327045,142.0854571
20849,Wail,VIC,3401,-36.5622497,142.0690586
5778,Wallup,VIC,3401,-36.3605162,142.2450086
20850,Wartook,VIC,3401,-37.0546115,142.3436634
5779,Wombelano,VIC,3401,-37.0157,141.594
5780,Wonwondah,VIC,3401,-36.9172614,142.2579613
5781,Zumsteins,VIC,3401,-37.1187871,142.3842357
5782,Horsham,VIC,3402,-36.7188618,142.1962316
5783,Balmoral,VIC,3407,-37.2516966,141.8235525
5784,Englefield,VIC,3407,-37.3471879,141.8100348
5785,Gatum,VIC,3407,-37.3987376,141.9293628
5786,Pigeon Ponds,VIC,3407,-37.2947285,141.6699251
5787,Vasey,VIC,3407,-37.3693981,141.872913
20851,Arapiles,VIC,3409,-36.7168536,141.8782814
20852,Clear Lake,VIC,3409,-36.9181646,141.883318
20853,Douglas,VIC,3409,-37.0419203,141.7410906
20854,Duchembegarra,VIC,3409,-36.622668,141.9676075
5788,Grass Flat,VIC,3409,-36.6779656,141.8453393
20855,Jilpanger,VIC,3409,-36.9316644,141.6651808
20856,Miga Lake,VIC,3409,-36.8800354,141.6469519
20857,Mitre,VIC,3409,-36.7335815,141.7173604
5789,Natimuk,VIC,3409,-36.7458317,141.9352015
20858,Noradjuha,VIC,3409,-36.8400041,141.9722382
20859,Tooan,VIC,3409,-36.8013265,141.8050723
20860,Wombelano,VIC,3409,-37.0157088,141.5935724
5790,Goroke,VIC,3412,-36.6744115,141.4939853
5791,Minimay,VIC,3413,-36.7496038,141.2114934
5792,Neuarpurr,VIC,3413,-36.7038896,140.9802231
5793,Ozenkadnook,VIC,3413,-36.8245518,141.3414454
5794,Peronne,VIC,3413,-36.7403549,141.3106525
5795,Antwerp,VIC,3414,-36.2838951,142.0251828
5796,Dimboola,VIC,3414,-36.453243,142.0290523
5797,Tarranyurk,VIC,3414,-36.2127522,142.0340184
5799,Miram,VIC,3415,-36.3811882,141.3784817
5800,Yarrunga,VIC,3415,-34.5841,150.434
5801,Broughton,VIC,3418,-36.1486994,141.3473436
5802,Gerang Gerung,VIC,3418,-36.3689875,141.87965
5803,Glenlee,VIC,3418,-36.2465889,141.8101803
5804,Kiata,VIC,3418,-36.4187348,141.7529589
5805,Lawloit,VIC,3418,-36.4638485,141.4627924
5806,Little Desert,VIC,3418,-36.5025841,141.7612263
5807,Lorquon,VIC,3418,-36.1522698,141.7587967
5808,Netherby,VIC,3418,-36.1414772,141.6629929
5809,Nhill,VIC,3418,-36.3327981,141.6503461
5810,Yanac,VIC,3418,-36.094225,141.4601664
5811,Kaniva,VIC,3419,-36.3672353,141.2213044
5812,Lillimur,VIC,3420,-36.4180671,141.0785379
5813,Serviceton,VIC,3420,-36.3292839,141.0022207
5814,Telopea Downs,VIC,3420,-36.1255456,141.1121661
5815,Jeparit,VIC,3423,-36.134382,141.9791849
5816,Lake Hindmarsh,VIC,3423,-36.0548,141.916
5817,Albacutya,VIC,3424,-35.7395619,141.9661831
5818,Rainbow,VIC,3424,-35.9008,141.997
5819,Yaapeet,VIC,3424,-35.7064354,142.0228094
5820,Diggers Rest,VIC,3427,-37.6153848,144.6862995
5821,Plumpton,VIC,3427,-37.6154,144.686
5822,Bulla,VIC,3428,-37.6342319,144.7961441
5823,Sunbury,VIC,3429,-37.581111,144.713889
5824,Wildwood,VIC,3429,-37.5718,144.7935
5825,Clarkefield,VIC,3430,-37.497542,144.8071366
5826,Riddells Creek,VIC,3431,-37.4525468,144.6753231
5827,Bolinda,VIC,3432,-37.439438,144.7741635
5828,Monegeetta,VIC,3433,-37.3991,144.78
5829,Cherokee,VIC,3434,-37.383333,144.633333
5830,Kerrie,VIC,3434,-37.3803808,144.6698355
5831,Romsey,VIC,3434,-37.3506332,144.7428496
5832,Springfield,VIC,3434,-37.3230084,144.8181305
5833,Benloch,VIC,3435,-37.2029416,144.6862995
5834,Goldie,VIC,3435,-37.2591504,144.7961441
5835,Lancefield,VIC,3435,-37.2769748,144.728396
5836,Nulla Vale,VIC,3435,-37.1897923,144.7460094
5837,Bullengarook,VIC,3437,-37.516667,144.483333
5838,Gisborne,VIC,3437,-37.49,144.588889
5839,Gisborne South,VIC,3437,-37.538611,144.606389
5840,New Gisborne,VIC,3438,-37.4618532,144.620463
5841,Macedon,VIC,3440,-37.4205517,144.5546793
5842,Mount Macedon,VIC,3441,-37.3981393,144.5985292
5843,Ashbourne,VIC,3442,-37.386944,144.446111
5844,Cadello,VIC,3442,-37.3033974,144.5272851
5845,Carlsruhe,VIC,3442,-37.283333,144.5
5846,Cobaw,VIC,3442,-37.266667,144.633333
5847,Hanging Rock,VIC,3442,-37.334892,144.5944289
5848,Hesket,VIC,3442,-37.35,144.616667
5849,Newham,VIC,3442,-37.316667,144.6
5850,Rochford,VIC,3442,-37.316667,144.683333
5851,Woodend,VIC,3442,-37.3613204,144.5244238
5852,Woodend North,VIC,3442,-37.3259093,144.5382417
5853,Barfold,VIC,3444,-37.091944,144.506111
5854,Baynton,VIC,3444,-37.1661839,144.6996603
5855,Baynton East,VIC,3444,-37.119812,144.7138406
5856,Edgecombe,VIC,3444,-37.1870105,144.4615766
5857,Glenhope,VIC,3444,-37.0778252,144.6080076
